http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page8-eng.aspx,"Canadian Human Rights Commission","Kelders Consulting Inc.",P0800547,2008-01-09,"0499 Other professional services not elsewhere specified","2008-01-08 to 2008-06-30",,10710.00,"Call-up against a Standing Offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page9-eng.aspx,"Canadian Human Rights Commission","Oracle Corporation Cda Inc.",P0800644,2008-03-11,"0520 Software maintenance &amp; support","2008-04-01 to 2009-03-31",,35074.23,"Call-up against a Standing Offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page10-eng.aspx,"Canadian Human Rights Commission","PF Consulting Inc.",P0800594,2008-02-11,"0499 Other professional services not elsewhere specified","2008-02-11 to 2008-09-05",,24990.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page11-eng.aspx,"Canadian Human Rights Commission","Paquette Consulting",P0800663,2008-03-25,"0499 Other professional services not elsewhere specified","2008-04-01 to 2008-05-31",,14109.38,"Call-up against a Standing Offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page12-eng.aspx,"Canadian Human Rights Commission","Paquette Consulting",P0800664,2008-03-25,"0499 Other professional services not elsewhere specified","2008-04-01 to 2008-06-30",,18703.13,"Call-up against a Standing Offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page13-eng.aspx,"Canadian Human Rights Commission","Randstad Interim Inc.",P0800591,2008-02-08,"0813 Temporary help services","2008-02-11 to 2008-06-27",,17986.50,"Call-up against a Standing Offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page14-eng.aspx,"Canadian Human Rights Commission","SLBL Moving",P0800571,2008-02-08,"0859 Other business services not elsewhere specified","2008-01-18 to 2008-01-20",,12600.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page15-eng.aspx,"Canadian Human Rights Commission","Spacesaver Mobile Storage Systems",P0800606,2008-02-15,"1231 Office furniture and furnishings, incl. Parts","2008-02-15 to 2008-03-31",,20835.15,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page16-eng.aspx,"Canadian Human Rights Commission","Tremblay, Pearson &amp; Associates",P0800570,2008-01-25,"0499 Other professional services not elsewhere specified","2008-01-25 to 2008-05-02",,35862.75,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page17-eng.aspx,"Canadian Human Rights Commission","TRM Technologies Inc.",P0800542,2008-01-08,"0472 Information Technology consultants","2008-01-11 to 2008-03-31",,73342.50,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter4_trimestre4/2007page18-eng.aspx,"Canadian Human Rights Commission","University of Moncton",P0800592,2008-02-11,"0492 Research Contracts","2008-02-08 to 2008-11-30",,45832.80,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page1-en.asp,"Canadian Human Rights Commission","AWM legal Consulting Inc.",P0800384,2007-10-02,"0492 Research Contracts","2007-10-03 to 2008-03-15",,20935.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page2-eng.aspx,"Canadian Human Rights Commission","Azur Human Resources Ltd",P0800525,2007-12-14,"0813 Temporary help services","2007-12-14 to 2008-04-04",,17848.07,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page3-eng.aspx,"Canadian Human Rights Commission","Asokan Business Interiors Inc.",P0800478,2007-11-15,"1231 Office furniture and furnishing, incl. Parts","2007-11-15 to 2007-12-31",,10113.40,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page4-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800406,2007-10-15,"0813 Temporary help services","2007-10-15 to 2008-03-06",,19119.75,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page5-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800531,2007-12-17,"0813 Temporary help services","2007-12-17 to 2008-03-08",,23706.90,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page6-eng.aspx,"Canadian Human Rights Commission","Breakthrough Learning",P0800528,2007-12-13,"0499 Other professional services not elsewhere specified","2007-12-13 to 2008-06-30",,17264.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page7-eng.aspx,"Canadian Human Rights Commission","CBZ Inc.",P0800533,2007-12-18,"0499 Other professional services not elsewhere specified","2007-12-18 to 2008-01-31",,10971.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page8-eng.aspx,"Canadian Human Rights Commission",Conversart,P0800495,2007-11-22,"0491 Management consulting","2007-11-26 to 2007-12-21",,21942.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page9-eng.aspx,"Canadian Human Rights Commission","Contract Community Inc.",P0800512,2007-11-30,"0813 Temporary help services","2007-12-04 to 2008-01-11",,13568.42,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page10-eng.aspx,"Canadian Human Rights Commission","Drake International",P0800459,2007-11-05,"0813 Temporary help services","2007-11-06 to 2007-12-28",,12177.81,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page11-eng.aspx,"Canadian Human Rights Commission","GMK Consulting",P0800398,2007-10-10,"0499 Other professional services not elsewhere specified","2007-10-09 to 2008-01-31",,10600.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page12-eng.aspx,"Canadian Human Rights Commission","Hill Strategy Group Inc.",P0800535,2007-12-24,"0492 Research Contracts","2007-12-20 to 2008-02-29",,15264.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page13-eng.aspx,"Canadian Human Rights Commission","Institute on Governance",P0800513,2007-12-03,"0491 Management consulting","2007-12-03 to 2008-04-30",,24500.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page14-eng.aspx,"Canadian Human Rights Commission","Joubert Services",P0800433,2007-10-30,"0499 Other professional services not elsewhere specified","2007-10-29 to 2007-12-07",,20173.92,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page15-eng.aspx,"Canadian Human Rights Commission","KSR Network Consulting Inc.",P0800461,2007-11-05,"0472 Information Technology consultants","2007-11-13 to 2008-03-31",,63600.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page16-eng.aspx,"Canadian Human Rights Commission","KSR Network Consulting Inc.",P0800462,2007-11-05,"0472 Information Technology consultants","2007-11-13 to 2008-03-31",,64130.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page17-eng.aspx,"Canadian Human Rights Commission","KSR Network Consulting Inc.",P0800463,2007-11-05,"0472 Information Technology consultants","2007-11-13 to 2008-03-31",,64130.00,Contract
