http://www.psst-tdfp.gc.ca/article.asp?id=2793,"Public Service Staffing Tribunal","Competitive Insights Inc.",CON06-001,2006-04-24,"0499 Other professional services not elsewhere specified","2006-04-25 to 2006-06-15",,15921.60,"Professional services that are not classified under  objects 0351 or 0401 to 0494 inclusive"
http://www.psst-tdfp.gc.ca/article.asp?id=2789,"Public Service Staffing Tribunal","MDR Associates Conflict Resolution Inc.",2006-011,2006-03-01,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2006-03-20 to 2006-03-23",,10400.40,
http://www.psst-tdfp.gc.ca/article.asp?id=2785,"Public Service Staffing Tribunal","MDR Associates Conflict Resolution Inc.",2006-010,2006-02-01,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2006-02-13 to 2006-02-16",,10400.40,
http://www.psst-tdfp.gc.ca/article.asp?id=2791,"Public Service Staffing Tribunal",ExcelHR,CON05-003,2006-01-20,"0813 Temporary help services","2006-01-23 to 2006-04-13",,10629.52,
http://www.psst-tdfp.gc.ca/article.asp?id=2787,"Public Service Staffing Tribunal","James E Harlin",CON05-003,2006-01-06,"0472 Information technology consultants",2006-03-31,,44940.00,
http://www.psst-tdfp.gc.ca/article.asp?id=2815,"Public Service Staffing Tribunal","Nisha Technologies Inc.",May-08,2006-01-05,"1227 Computer equipments - small-desktop/ personal/ portable/ keyboard",2006-03-31,,10029.11,
http://www.psst-tdfp.gc.ca/article.asp?id=2781,"Public Service Staffing Tribunal","H3 Creative Inc.",CON05-002,2005-11-23,"0321 Printing Services /  0351 Communications Professional Services not Elsewhere Specified","2005-10-19 to 2006-03-31",,18168.60,
http://www.psst-tdfp.gc.ca/article.asp?id=2781,"Public Service Staffing Tribunal","H3 Creative Inc.",CON05-002,2005-11-23,"0321 Printing Services /  0351 Communications Professional Services not Elsewhere Specified","2005-10-19 to 2006-03-31",,18168.60,
http://www.psst-tdfp.gc.ca/article.asp?id=2779,"Public Service Staffing Tribunal","Kelly-Sears Consulting Group",CON05-003,2005-11-22,"0491 Management consulting","2005-10-25 to 2006-03-31",,12260.00,
http://www.psst-tdfp.gc.ca/article.asp?id=2777,"Public Service Staffing Tribunal","Mobilier de bureau de l&#39;Outaouais",TSD05-0014,2005-09-16,"1246 Other furniture and fixtures including parts",2005-10-31,,14244.30,
http://www.psst-tdfp.gc.ca/article.asp?id=2513,"Public Service Staffing Tribunal","Artemp Personnel Services Inc.",TSD05-0013,2005-09-08,"0491 Management Consulting","2005-09-09 to 2005-11-30",,21400.00,
http://www.psst-tdfp.gc.ca/article.asp?id=2515,"Public Service Staffing Tribunal","Contract Furniture Source",TSD05-0005,2005-08-09,"1246 Other furniture and fixtures including parts",2005-08-31,,13767.69,
http://www.psst-tdfp.gc.ca/article.asp?id=2517,"Public Service Staffing Tribunal","Asokan Business",TSD05-0004,2005-07-13,"1246 Other furniture and fixtures including parts",2005-08-17,,24936.38,
http://www.psst-tdfp.gc.ca/article.asp?id=2519,"Public Service Staffing Tribunal","Mobilier de bureau de l&#39;Outaouais",TSD05-0002,2005-07-13,"1246 Other furniture and fixtures including parts",2005-08-17,,23869.27,
http://www.psst-tdfp.gc.ca/article.asp?id=2521,"Public Service Staffing Tribunal","Cooper Consulting",TSD05-0001,2005-07-12,"0491 Management Consulting","2005-07-12 to 2005-08-31",,18056.25,
http://www.psst-tdfp.gc.ca/article.asp?id=2523,"Public Service Staffing Tribunal","Richard James Interiors",CON05-001,2005-07-08,"0491 Management Consulting","2005-05-24 to 2005-11-30",,24000.00,
