http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5147,"Canada Economic Development for Quebec Regions","Association AFS",938-S11-0025-NC1,2010-05-18,"0499 - Other professionnal svcs","2010-05-21 to 2010-11-30",,16000.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5145,"Canada Economic Development for Quebec Regions","Advanced Chippewa Technologies Inc.",201100071,2010-05-19,"0524 - Rental computer software","2010-07-01 to 2011-06-30",,14036.40,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5164,"Canada Economic Development for Quebec Regions","I.C.I INFLUENCE COMMUNICATIONS",201100227,2010-05-19,"0351 - Communication prof svcs","2011-03-31 to 2011-03-31",,18029.66,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5165,"Canada Economic Development for Quebec Regions","I.C.I INFLUENCE COMMUNICATIONS",201100256,2010-05-28,"0351 - Communication prof svcs","2011-03-31 to 2011-03-31",,24036.60,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5178,"Canada Economic Development for Quebec Regions","Strategies A. Jolicoeur Inc.",938-S11-0033-NC,2010-06-02,"0491 - Management consulting","2010-06-08 to 2010-08-31",,24000.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5151,"Canada Economic Development for Quebec Regions",Cedrom-Sni,201100239,2010-06-03,"0351 - Communication prof svcs","2011-03-31 to 2011-03-31",,19651.75,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5174,"Canada Economic Development for Quebec Regions","RHDF 2000",201100301,2010-06-15,"0491 - Management consulting","2010-06-16 to 2011-03-31",,24990.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5179,"Canada Economic Development for Quebec Regions","Syst&egrave;mes Espace Max (Les)",201100307,2010-06-17,"1246 - Other furn/fixtures-Incl parts","2010-09-20 to 2010-10-01",,17472.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5149,"Canada Economic Development for Quebec Regions","Bell Canada",201100315,2010-06-18,"1225 - Telecomm eqpt parts","2010-07-01 to 2010-09-30",,14671.98,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5157,"Canada Economic Development for Quebec Regions","Donna Nixon",938-S11-0039-NC,2010-06-21,"0472 - Information tech consultants","2010-08-01 to 2011-03-31",,10850.00,
