http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874718&,"National Film Board","CEV INC",874718,2011-02-16,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,15498.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874719&,"National Film Board","DOLBY LABORATORIES INC.",874719,2011-02-16,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,46132.50,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874717&,"National Film Board","CEV INC",874717,2011-02-16,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,27935.25,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874618&,"National Film Board","DVS DIGITAL VIDEO INC.",874618,2011-02-12,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2011-02-28,32691.40,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874403&,"National Film Board","OPTIKON CORPORATION LTD.",874403,2011-02-07,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,32758.95,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874385&,"National Film Board","CSI LEASING CANADA LTD.",874385,2011-02-05,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2011-02-28,77689.50,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874386&,"National Film Board","CSI LEASING CANADA LTD.",874386,2011-02-05,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,57225.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874387&,"National Film Board",ATEME,874387,2011-02-05,"1228 - Acquisition of Computer Software",,2011-02-28,29700.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874384&,"National Film Board","SUNPHINX INC.",874384,2011-02-04,"0472 - Information Technology Consultants",,2011-02-28,20475.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874344&,"National Film Board","CSI LEASING CANADA LTD.",874344,2011-02-03,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,51450.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874237&,"National Film Board","CBCI TELECOM.COM",874237,2011-02-01,"1219 - Acquisition of Other Machinery and Parts",,2011-02-28,14874.30,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874063&,"National Film Board","NITOBI SOFTWARE INC",874063,2011-01-26,"0472 - Information Technology Consultants",,2011-01-30,28980.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=874002&,"National Film Board",XPAND.INC,874002,2011-01-25,"1219 - Acquisition of Other Machinery and Parts",,2011-01-31,14437.65,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=873938&,"National Film Board","CBCI TELECOM.COM",873938,2011-01-24,"1219 - Acquisition of Other Machinery and Parts",,2011-02-04,18637.50,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=873582&,"National Film Board","SOFTCHOICE CORP.",873582,2011-01-10,"1227 - Acquisition of Computer Equipment - Small - Desktop/Personal/Portable/Keyboard",,2011-01-31,10722.83,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=4&anneef=2010-2011&annee=2010&refe=873448&,"National Film Board","WHERECLOUD INC",873448,2011-01-04,"0472 - Information Technology Consultants",,2011-01-31,52542.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=873405&,"National Film Board","A NAVALLA SUIZA",873405,2010-12-22,"0472 - Information Technology Consultants",,2011-03-01,16023.60,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=873396&,"National Film Board","CEV INC",873396,2010-12-21,"1227 - Acquisition of Computer Equipment - Small - Desktop/Personal/Portable/Keyboard",,2011-01-14,16296.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=873000&,"National Film Board","ERNST &amp; YOUNG CONSEIL INC.",873000,2010-12-07,"0491 - Management Consulting",,2011-01-31,26250.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872871&,"National Film Board","GLOBAL MAGNETIQUE INC.",872871,2010-12-01,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-12-03,10329.80,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=875068&,"National Film Board","AGENCE DIALEKTA INC.",875068,2010-11-29,"0301 - Advertising Services",,2010-11-30,8401.05,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=876403&,"National Film Board","AGENCE DIALEKTA INC.",876403,2010-11-29,"0301 - Advertising Services",,2010-11-30,6004.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872814&,"National Film Board","AGENCE DIALEKTA INC.",872814,2010-11-29,"0301 - Advertising Services",,2010-11-30,22050.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872725&,"National Film Board",KNIGHTSBRIDGE,872725,2010-11-24,"0491 - Management Consulting",,2010-11-30,22260.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872642&,"National Film Board","GLOBAL MAGNETIQUE INC.",872642,2010-11-19,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-11-30,10351.11,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872481&,"National Film Board","CEV INC",872481,2010-11-12,"1228 - Acquisition of Computer Software",,2010-11-30,36080.10,
