http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=303,"National Round Table on the Environment and the Economy","BBR Kolegram",NRT-2009140,2010-02-08,"0351 - Communications Professional Services not Elsewhere Specified","2010-02-08 to 2011-06-30",,99624.00,"To provide graphic design and layout services for a suite of 8 reports for the Climate Prosperity Program."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=299,"National Round Table on the Environment and the Economy","Simon Fraser University - ACT",NRT-2009126,2010-02-02,"0491 - Management consulting","2010-02-02 to 2010-05-04",,10000.00,"To provide a primarily desk-based scoping exercise to help identify and justify potential focal areas for a policy pathway for climate change adaptation."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=294,"National Round Table on the Environment and the Economy","Marbek Resource Consultants",NRT-2009106,2010-02-01,"0491 - Management consulting","2010-02-01 to 2010-06-25",,36750.00,"To research and report on the climate impacts&#39; risks and opportunities on the Forest Sector (Phase 1)."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=292,"National Round Table on the Environment and the Economy","Stockholm Environment Institute",NRT-2009103,2010-01-26,"0491 - Management consulting","2010-01-26 to 2010-06-18",,50000.00,"To research and report on the climate impacts&#39; risks and opportunities on Coastal Zones."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=293,"National Round Table on the Environment and the Economy","Industrial Economics Inc.",NRT-2009105,2010-01-22,"0491 - Management consulting","2010-01-22 to 2010-06-18",,49998.19,"To research and report on the climate impacts&#39; risks and opportunities on Public Infrastructure."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=291,"National Round Table on the Environment and the Economy","Marbek Resource Consultants Ltd.",NRT-2009102,2010-01-22,"0491 - Management consulting","2010-01-22 to 2010-06-18",,49473.00,"To research and report on the climate impacts&#39; risks and opportunities on Human Health."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=298,"National Round Table on the Environment and the Economy","DELL Canada Ltd.",CNRT-2009116,2010-01-19,"1227 - Computer equipment - small-desktop/ personal/portable/keyboard",,2010-02-12,20738.97,"Standing Offer Call-up: Laptop life cycle management."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=296,"National Round Table on the Environment and the Economy","DELL Canada Ltd.",CNRT-2009114,2010-01-14,"1226 - Computer equipment - large/medium - mainframe-mini",,2010-02-15,11002.95,"Standing Offer Call-up: Hardware for network virtulization project."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=297,"National Round Table on the Environment and the Economy","DELL Canada Ltd.",CNRT-2009115,2010-01-14,"1226 - Computer equipment - large/medium - mainframe-mini",,2010-02-15,21420.00,"Standing Offer Call-up: Hardware for network virtulization project."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-4/2009-2010-ContractDetails-4-eng.cfm?ID=295,"National Round Table on the Environment and the Economy","Stratos Inc.",NRT-2009109,2010-01-04,"0491 - Management consulting","2010-01-04 to 2010-03-12",,18842.50,"To provide support/advice through conducting research and analysis on gaps which were identified in roundtable meetings on water sustainability in the Fall of 2009."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-3/2009-2010-ContractDetails-3-eng.cfm?ID=286,"National Round Table on the Environment and the Economy","Sawyer EnviroEconomics Consulting","NRT-2009080 (A-1)",2009-12-23,"0491 - Management consulting","2009-12-23 to 2010-06-20",,37485.00,"Amendment to Contract NRT-2009080 which was disclosed in Q2 for $24,990 (incl. GST). This amendment of $12, 495.00 (incl. GST) is to extend contract date in order to further peer review more documents and continue to advise NRTEE&#39;s Program on Economic Risks and Opportunities of Climate Change during this period."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-3/2009-2010-ContractDetails-3-eng.cfm?ID=290,"National Round Table on the Environment and the Economy","CO, Cr&eacute;ation et gestion de marque inc.",NRT-2009104,2009-12-15,"0341 - Communications Research Services","2009-12-15 to 2010-03-31",,24499.65,"To review current &quot;look and feel of NRTEE comunication products and propose a creative development package that will optimize the NRTEE&#39;s brand identity possibilities and enhance its ability to communicate its work to stakeholders."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-3/2009-2010-ContractDetails-3-eng.cfm?ID=289,"National Round Table on the Environment and the Economy","Trait d&quot;Union",NRT-2009101,2009-12-10,"0341 - Communications Research Services","2009-12-10 to 2010-03-15",,25000.00,"To conduct internal and external diagnostic review of the NRTEE&#39;s policy influence environment in order to ascertain its current perceived brand identity and support policy research / strategic communication activities."
http://www.nrtee-trnee.ca/eng/about-us/proactive-disclosure/contracts/2009-2010-Contracts/2009-2010-3/2009-2010-ContractDetails-3-eng.cfm?ID=284,"National Round Table on the Environment and the Economy","St. Joseph Print Group Inc.",SANRT-2009074,2009-11-06,"0311 - Publishing services","2009-11-06 to 2009-11-30",,19575.15,"Call-up Against a PWGSC Supply Arrangement for printing: For the printing of 500 copies of the NRTEE&#39;s Adaptation Report entitled: Adapting Infrastructure to Climate Change in Canada&#39;s North."
