http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_8-eng.aspx,"Office of the Correctional Investigator","TMF Consulting",7139404,2009-01-23,"4060 Management Consultant","2009-01-23 to 2009-06-30",,11812.50,
http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_9-eng.aspx,"Office of the Correctional Investigator","Nisha Technologies Inc.",7141864,2009-03-03,"9029 Computer Equipment",,2009-03-31,24053.40,
http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_10-eng.aspx,"Office of the Correctional Investigator","The Associates Group of Companies",7142432,2009-03-12,"4084 Temporary Help Services","2009-03-12 to 2009-05-29",,11592.96,
http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_3-eng.aspx,"Office of the Correctional Investigator","Charles Seems",7137112,2008-11-18,"4060 Management Consultant","2008-11-18 to 2009-03-31",,14568.75,
http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_11-eng.aspx,"Office of the Correctional Investigator","Onix Lazer Corporation",7138541,2008-12-23,"7087 IT Equipment",,2009-01-09,11916.33,
http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_1-eng.aspx,"Office of the Correctional Investigator","SK &amp; A Communications Inc.",1514-07-SK1/680,2008-05-13,"0499 Other Professional Services","2008-05-13 to 2008-06-30",,10500.00,
http://www.oci-bec.gc.ca/disc-div/cont/20082009cont_2-eng.aspx,"Office of the Correctional Investigator","D2K Communications",1514-08-D2K1/680,2008-06-11,"0499 Other Professional Services","2008-06-11 to 2008-08-29",,10895.00,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_6-eng.aspx,"Office of the Correctional Investigator","Information Management &amp; Technology Consultants Inc.",1514-07-IN1/680,2008-03-18,"0499 Other Professional Services","2008-03-18 to 2008-04-16",,23160.00,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_8-eng.aspx,"Office of the Correctional Investigator","SJM Consulting",7128378,2008-03-18,"4060 Management Consultants","2008-03-18 to 2008-04-09",,10237.50,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_7-eng.aspx,"Office of the Correctional Investigator","Heenan Blaikie",1514-07-BL1/680,2008-03-19,"0499 Other Professional Services","2008-03-19 to 2009-03-31",,16200.00,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_5-eng.aspx,"Office of the Correctional Investigator","TMF Consulting",1514-07-TM1/680,2007-11-29,"0499 Other Professional Services","2007-12-03 to 2008-12-03",,27560.00,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_2-eng.aspx,"Office of the Correctional Investigator","Barbara Personnel",1514-07-BA1/680,2007-08-07,"0499 Other Professional Services","2007-08-07 to 2007-11-09",,13391.62,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_3-eng.aspx,"Office of the Correctional Investigator","The People Bank",1514-07-PE3/680,2007-08-13,"0499 Other Professional Services","2007-08-13 to 2008-01-11",,22932.00,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_4-eng.aspx,"Office of the Correctional Investigator","Copem Consulting",1514-07-CO10/680,2007-09-05,"0499 Other Professional Services","2007-09-05 to 2007-11-30",,13150.00,
http://www.oci-bec.gc.ca/disc-div/cont/20072008cont_1-eng.aspx,"Office of the Correctional Investigator","Information Management &amp; Technology Consultants Inc.",1514-07-IN1/680,2007-04-01,"0499 Other Professional Services","2007-04-16 to 2007-07-31",,13.275,
http://www.oci-bec.gc.ca/disc-div/cont/20062007cont_6-eng.aspx,"Office of the Correctional Investigator","Robert Half Management Resources",1514-06-RH1/680,2006-11-24,"0499 Other Professional Services","2006-11-27 to 2007-03-31",,82056.00,
http://www.oci-bec.gc.ca/disc-div/cont/20062007cont_4-eng.aspx,"Office of the Correctional Investigator","SK &amp; A Strategic Communications Inc.",1514-06-SKI/680,2006-07-20,"0499 Other Professional Services","2006-07-20 to 2006-11-30",,23000.00,
http://www.oci-bec.gc.ca/disc-div/cont/20062007cont_5-eng.aspx,"Office of the Correctional Investigator","Gabor, Thomas",1514-06-GA1/680,2006-09-06,"0499 Other Professional Services","2006-09-06 to 2007-03-31",,35900.00,
http://www.oci-bec.gc.ca/disc-div/cont/20062007cont_1-eng.aspx,"Office of the Correctional Investigator","TMF Consulting",1514-06-TM1/680,2006-04-07,"0499 Other Professional Services","2006-04-07 to 2007-03-31",,23.100,
http://www.oci-bec.gc.ca/disc-div/cont/20062007cont_2-eng.aspx,"Office of the Correctional Investigator","Michel Lafrance","1514-06 LA1/680",2006-05-18,"0499 Other Professional Services","2006-05-18 to 2007-03-31",,24.600,
http://www.oci-bec.gc.ca/disc-div/cont/20062007cont_3-eng.aspx,"Office of the Correctional Investigator","Charles Seems",1514-06-SE2/680,2006-06-05,"0499 Other Professional Services","2006-06-05 to 2007-09-30",,15.750,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_8-eng.aspx,"Office of the Correctional Investigator","Pierre Boisvenu",1516-05PI4/680,2005-10-28,"Other Professional Services","2005-10-28 to 2006-03-31",,24418.00,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_7-eng.aspx,"Office of the Correctional Investigator","SK &amp; A Strategic Communications Inc.",1514-05-SKI/680,2005-10-25,"Other Professional Services","2005-10-25 to 2005-12-31",,21400.00,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_6-eng.aspx,"Office of the Correctional Investigator","Excel Human Resources",1513-05-EX1/680A,2005-09-19,"Temporary Help Services","2005-09-28 to 2006-02-25",,25361.18,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_5-eng.aspx,"Office of the Correctional Investigator","Barbara Personnel Inc.",1513-05-BA7/680,2005-09-19,"Temporary Help Services","2005-09-28 to 2006-02-25",,25361.18,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_4-eng.aspx,"Office of the Correctional Investigator","Excel Human Resources",1513-05-EX1/680,2005-07-22,"Temporary Help Services","2005-07-25 to 2005-09-23",,14275.80,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_3-eng.aspx,"Office of the Correctional Investigator","TMF Consulting",1514-05-PM/680A,2005-05-04,"To organize and review Access to Information and Privacy requests.","2005-05-04 to 2006-03-31",,24717.00,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_2-eng.aspx,"Office of the Correctional Investigator","Delsec Inc. (Jacques Delisle)",E60ZG-030002/005/ZG,2005-06-27,"0499 Other Professional Services","2005-06-27 to 2005-07-20",,10500.00,
http://www.oci-bec.gc.ca/disc-div/cont/20052006cont_1-eng.aspx,"Office of the Correctional Investigator","Marie-Jos&eacute;e Frenette",1514-05-FR1/680,2005-04-01,"0499 Other Professional Services","2005-04-01 to 2005-08-31",,24865.76,
http://www.oci-bec.gc.ca/disc-div/cont/20042005cont_6-eng.aspx,"Office of the Correctional Investigator","Synerma Inc.",1514-04-Y2/680B,2005-02-03,"0499 Other Professional Services","2005-02-03 to 2005-03-31",,17312.60,
http://www.oci-bec.gc.ca/disc-div/cont/20042005cont_5-eng.aspx,"Office of the Correctional Investigator","Synerma Inc.",1514-04-SY2/680A,2004-12-13,"0499 Other Professional Services","2004-12-13 to 2005-03-31",,15648.75,
http://www.oci-bec.gc.ca/disc-div/cont/20042005cont_4-eng.aspx,"Office of the Correctional Investigator","Midland Microcomputers Limited",1514-04-MI4/680,2004-11-12,"0499 Other Professional Services","2004-11-12 to 2005-03-31",,24877.50,
http://www.oci-bec.gc.ca/disc-div/cont/20042005cont_3-eng.aspx,"Office of the Correctional Investigator","Synerma Inc.",1514-04-SY2/680,2004-09-29,"0499 Other Professional Services","2004-09-29 to 2004-10-31",,10432.50,
http://www.oci-bec.gc.ca/disc-div/cont/20042005cont_2-eng.aspx,"Office of the Correctional Investigator","Terry Firman, TMF Consulting",1514-04-TM/680,2004-08-12,"0499 Other Professional Services","2004-08-12 to 2004-10-31",,23250.00,
http://www.oci-bec.gc.ca/disc-div/cont/20042005cont_1-eng.aspx,"Office of the Correctional Investigator","Melissa Silliker",1514-04-SI/680,2004-06-18,"0499 Other Professional Services","2004-06-21 to 2004-11-30",,22475.00,
